post_phase_id,post_phase,post_phase_group,motive_family,motive_label,emotion,tweets,phase_reason_total,phase_reason_emotion_share,display_label,emotion_display
1.0,phase_1,phase 1,3,Others minimized victims experience,strah,2,4,0.5,Others minimized the experience,fear
1.0,phase_1,phase 1,3,Others minimized victims experience,tuga,2,4,0.5,Others minimized the experience,sadness
1.0,phase_1,phase 1,4,"""I tought that was normal"" (dismisal/minimizing)",strah,2,3,0.6666666666666666,Experience treated as normal,fear
1.0,phase_1,phase 1,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,1,3,0.3333333333333333,Experience treated as normal,sadness
1.0,phase_1,phase 1,5,Lack of knowledge/awarenes that it is violence,bes,1,10,0.1,Lack of recognition as violence,anger
1.0,phase_1,phase 1,5,Lack of knowledge/awarenes that it is violence,gađenje,2,10,0.2,Lack of recognition as violence,disgust
1.0,phase_1,phase 1,5,Lack of knowledge/awarenes that it is violence,strah,3,10,0.3,Lack of recognition as violence,fear
1.0,phase_1,phase 1,5,Lack of knowledge/awarenes that it is violence,tuga,4,10,0.4,Lack of recognition as violence,sadness
1.0,phase_1,phase 1,6,Fear,gađenje,1,8,0.125,Fear,disgust
1.0,phase_1,phase 1,6,Fear,poverenje,1,8,0.125,Fear,trust
1.0,phase_1,phase 1,6,Fear,strah,1,8,0.125,Fear,fear
1.0,phase_1,phase 1,6,Fear,tuga,5,8,0.625,Fear,sadness
1.0,phase_1,phase 1,7,Self-blame,bes,3,8,0.375,Self-blame,anger
1.0,phase_1,phase 1,7,Self-blame,strah,1,8,0.125,Self-blame,fear
1.0,phase_1,phase 1,7,Self-blame,tuga,4,8,0.5,Self-blame,sadness
1.0,phase_1,phase 1,9,Managed to escape/defend,strah,1,2,0.5,Escaped or defended oneself,fear
1.0,phase_1,phase 1,9,Managed to escape/defend,tuga,1,2,0.5,Escaped or defended oneself,sadness
2.0,phase_2,phases 2-3,1,Demotivated by previous cases of reporting,strah,1,6,0.16666666666666666,Demotivated by previous cases of reporting,fear
2.0,phase_2,phases 2-3,1,Demotivated by previous cases of reporting,tuga,5,6,0.8333333333333334,Demotivated by previous cases of reporting,sadness
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),bes,2,24,0.08333333333333333,Gaslighting or self-doubt,anger
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),gađenje,2,24,0.08333333333333333,Gaslighting or self-doubt,disgust
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),poverenje,1,24,0.041666666666666664,Gaslighting or self-doubt,trust
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),radost,1,24,0.041666666666666664,Gaslighting or self-doubt,joy
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),strah,9,24,0.375,Gaslighting or self-doubt,fear
2.0,phase_2,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),tuga,9,24,0.375,Gaslighting or self-doubt,sadness
2.0,phase_2,phases 2-3,11,Shame/embarassment,bes,8,50,0.16,Shame or embarrassment,anger
2.0,phase_2,phases 2-3,11,Shame/embarassment,poverenje,1,50,0.02,Shame or embarrassment,trust
2.0,phase_2,phases 2-3,11,Shame/embarassment,strah,14,50,0.28,Shame or embarrassment,fear
2.0,phase_2,phases 2-3,11,Shame/embarassment,tuga,27,50,0.54,Shame or embarrassment,sadness
2.0,phase_2,phases 2-3,12,Lack of support from others,bes,4,28,0.14285714285714285,Lack of support,anger
2.0,phase_2,phases 2-3,12,Lack of support from others,gađenje,2,28,0.07142857142857142,Lack of support,disgust
2.0,phase_2,phases 2-3,12,Lack of support from others,radost,1,28,0.03571428571428571,Lack of support,joy
2.0,phase_2,phases 2-3,12,Lack of support from others,strah,6,28,0.21428571428571427,Lack of support,fear
2.0,phase_2,phases 2-3,12,Lack of support from others,tuga,15,28,0.5357142857142857,Lack of support,sadness
2.0,phase_2,phases 2-3,14,"Perpetrator was respected, powerfull, influential",bes,5,39,0.1282051282051282,Perpetrator status or power,anger
2.0,phase_2,phases 2-3,14,"Perpetrator was respected, powerfull, influential",gađenje,2,39,0.05128205128205128,Perpetrator status or power,disgust
2.0,phase_2,phases 2-3,14,"Perpetrator was respected, powerfull, influential",radost,2,39,0.05128205128205128,Perpetrator status or power,joy
2.0,phase_2,phases 2-3,14,"Perpetrator was respected, powerfull, influential",strah,12,39,0.3076923076923077,Perpetrator status or power,fear
2.0,phase_2,phases 2-3,14,"Perpetrator was respected, powerfull, influential",tuga,18,39,0.46153846153846156,Perpetrator status or power,sadness
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,bes,3,36,0.08333333333333333,Invisible violence or lack of evidence,anger
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,gađenje,1,36,0.027777777777777776,Invisible violence or lack of evidence,disgust
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,poverenje,1,36,0.027777777777777776,Invisible violence or lack of evidence,trust
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,radost,1,36,0.027777777777777776,Invisible violence or lack of evidence,joy
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,strah,13,36,0.3611111111111111,Invisible violence or lack of evidence,fear
2.0,phase_2,phases 2-3,15,Invisible violence / lack of physical evidence,tuga,17,36,0.4722222222222222,Invisible violence or lack of evidence,sadness
2.0,phase_2,phases 2-3,16,"""No one would believe""",bes,4,33,0.12121212121212122,No one would believe,anger
2.0,phase_2,phases 2-3,16,"""No one would believe""",gađenje,3,33,0.09090909090909091,No one would believe,disgust
2.0,phase_2,phases 2-3,16,"""No one would believe""",radost,4,33,0.12121212121212122,No one would believe,joy
2.0,phase_2,phases 2-3,16,"""No one would believe""",strah,11,33,0.3333333333333333,No one would believe,fear
2.0,phase_2,phases 2-3,16,"""No one would believe""",tuga,11,33,0.3333333333333333,No one would believe,sadness
2.0,phase_2,phases 2-3,18,Perpetrator was a family member,bes,3,24,0.125,Perpetrator was family,anger
2.0,phase_2,phases 2-3,18,Perpetrator was a family member,gađenje,2,24,0.08333333333333333,Perpetrator was family,disgust
2.0,phase_2,phases 2-3,18,Perpetrator was a family member,radost,1,24,0.041666666666666664,Perpetrator was family,joy
2.0,phase_2,phases 2-3,18,Perpetrator was a family member,strah,9,24,0.375,Perpetrator was family,fear
2.0,phase_2,phases 2-3,18,Perpetrator was a family member,tuga,9,24,0.375,Perpetrator was family,sadness
2.0,phase_2,phases 2-3,19,Protection of the family,bes,5,36,0.1388888888888889,Family protection,anger
2.0,phase_2,phases 2-3,19,Protection of the family,gađenje,1,36,0.027777777777777776,Family protection,disgust
2.0,phase_2,phases 2-3,19,Protection of the family,poverenje,1,36,0.027777777777777776,Family protection,trust
2.0,phase_2,phases 2-3,19,Protection of the family,radost,2,36,0.05555555555555555,Family protection,joy
2.0,phase_2,phases 2-3,19,Protection of the family,strah,10,36,0.2777777777777778,Family protection,fear
2.0,phase_2,phases 2-3,19,Protection of the family,tuga,17,36,0.4722222222222222,Family protection,sadness
2.0,phase_2,phases 2-3,2,Distrust in institutions,bes,2,29,0.06896551724137931,Distrust in institutions,anger
2.0,phase_2,phases 2-3,2,Distrust in institutions,radost,1,29,0.034482758620689655,Distrust in institutions,joy
2.0,phase_2,phases 2-3,2,Distrust in institutions,strah,11,29,0.3793103448275862,Distrust in institutions,fear
2.0,phase_2,phases 2-3,2,Distrust in institutions,tuga,15,29,0.5172413793103449,Distrust in institutions,sadness
2.0,phase_2,phases 2-3,20,"Belief that perpetartor will change (""it won't happen again"")",tuga,2,2,1.0,Belief perpetrator would change,sadness
2.0,phase_2,phases 2-3,22,Dependent on the perpetrator,bes,1,8,0.125,Dependence on perpetrator,anger
2.0,phase_2,phases 2-3,22,Dependent on the perpetrator,gađenje,2,8,0.25,Dependence on perpetrator,disgust
2.0,phase_2,phases 2-3,22,Dependent on the perpetrator,strah,2,8,0.25,Dependence on perpetrator,fear
2.0,phase_2,phases 2-3,22,Dependent on the perpetrator,tuga,3,8,0.375,Dependence on perpetrator,sadness
2.0,phase_2,phases 2-3,23,I can deal with it,bes,2,6,0.3333333333333333,I can deal with it,anger
2.0,phase_2,phases 2-3,23,I can deal with it,strah,3,6,0.5,I can deal with it,fear
2.0,phase_2,phases 2-3,23,I can deal with it,tuga,1,6,0.16666666666666666,I can deal with it,sadness
2.0,phase_2,phases 2-3,24,Blaming the victim,bes,3,12,0.25,Blaming the victim,anger
2.0,phase_2,phases 2-3,24,Blaming the victim,gađenje,1,12,0.08333333333333333,Blaming the victim,disgust
2.0,phase_2,phases 2-3,24,Blaming the victim,strah,4,12,0.3333333333333333,Blaming the victim,fear
2.0,phase_2,phases 2-3,24,Blaming the victim,tuga,4,12,0.3333333333333333,Blaming the victim,sadness
2.0,phase_2,phases 2-3,25,OTHER,tuga,1,1,1.0,OTHER,sadness
2.0,phase_2,phases 2-3,3,Others minimized victims experience,bes,3,47,0.06382978723404255,Others minimized the experience,anger
2.0,phase_2,phases 2-3,3,Others minimized victims experience,neutralno,1,47,0.02127659574468085,Others minimized the experience,neutral
2.0,phase_2,phases 2-3,3,Others minimized victims experience,poverenje,3,47,0.06382978723404255,Others minimized the experience,trust
2.0,phase_2,phases 2-3,3,Others minimized victims experience,strah,13,47,0.2765957446808511,Others minimized the experience,fear
2.0,phase_2,phases 2-3,3,Others minimized victims experience,tuga,27,47,0.574468085106383,Others minimized the experience,sadness
2.0,phase_2,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",strah,2,6,0.3333333333333333,Experience treated as normal,fear
2.0,phase_2,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,4,6,0.6666666666666666,Experience treated as normal,sadness
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,bes,17,179,0.09497206703910614,Lack of recognition as violence,anger
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,gađenje,10,179,0.055865921787709494,Lack of recognition as violence,disgust
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,neutralno,2,179,0.0111731843575419,Lack of recognition as violence,neutral
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,poverenje,4,179,0.0223463687150838,Lack of recognition as violence,trust
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,radost,4,179,0.0223463687150838,Lack of recognition as violence,joy
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,strah,62,179,0.3463687150837989,Lack of recognition as violence,fear
2.0,phase_2,phases 2-3,5,Lack of knowledge/awarenes that it is violence,tuga,80,179,0.44692737430167595,Lack of recognition as violence,sadness
2.0,phase_2,phases 2-3,6,Fear,bes,8,81,0.09876543209876543,Fear,anger
2.0,phase_2,phases 2-3,6,Fear,gađenje,2,81,0.024691358024691357,Fear,disgust
2.0,phase_2,phases 2-3,6,Fear,poverenje,3,81,0.037037037037037035,Fear,trust
2.0,phase_2,phases 2-3,6,Fear,radost,4,81,0.04938271604938271,Fear,joy
2.0,phase_2,phases 2-3,6,Fear,strah,31,81,0.38271604938271603,Fear,fear
2.0,phase_2,phases 2-3,6,Fear,tuga,33,81,0.4074074074074074,Fear,sadness
2.0,phase_2,phases 2-3,7,Self-blame,bes,6,61,0.09836065573770492,Self-blame,anger
2.0,phase_2,phases 2-3,7,Self-blame,gađenje,2,61,0.03278688524590164,Self-blame,disgust
2.0,phase_2,phases 2-3,7,Self-blame,poverenje,3,61,0.04918032786885246,Self-blame,trust
2.0,phase_2,phases 2-3,7,Self-blame,radost,2,61,0.03278688524590164,Self-blame,joy
2.0,phase_2,phases 2-3,7,Self-blame,strah,20,61,0.32786885245901637,Self-blame,fear
2.0,phase_2,phases 2-3,7,Self-blame,tuga,28,61,0.45901639344262296,Self-blame,sadness
2.0,phase_2,phases 2-3,8,"Kept from reporting by others (""advised me not to report"")",bes,1,2,0.5,Discouraged by others,anger
2.0,phase_2,phases 2-3,8,"Kept from reporting by others (""advised me not to report"")",tuga,1,2,0.5,Discouraged by others,sadness
2.0,phase_2,phases 2-3,9,Managed to escape/defend,bes,4,43,0.09302325581395349,Escaped or defended oneself,anger
2.0,phase_2,phases 2-3,9,Managed to escape/defend,gađenje,2,43,0.046511627906976744,Escaped or defended oneself,disgust
2.0,phase_2,phases 2-3,9,Managed to escape/defend,iščekivanje,1,43,0.023255813953488372,Escaped or defended oneself,anticipation
2.0,phase_2,phases 2-3,9,Managed to escape/defend,neutralno,1,43,0.023255813953488372,Escaped or defended oneself,neutral
2.0,phase_2,phases 2-3,9,Managed to escape/defend,radost,2,43,0.046511627906976744,Escaped or defended oneself,joy
2.0,phase_2,phases 2-3,9,Managed to escape/defend,strah,15,43,0.3488372093023256,Escaped or defended oneself,fear
2.0,phase_2,phases 2-3,9,Managed to escape/defend,tuga,18,43,0.4186046511627907,Escaped or defended oneself,sadness
3.0,phase_3,phases 2-3,1,Demotivated by previous cases of reporting,tuga,1,1,1.0,Demotivated by previous cases of reporting,sadness
3.0,phase_3,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),bes,1,14,0.07142857142857142,Gaslighting or self-doubt,anger
3.0,phase_3,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),gađenje,1,14,0.07142857142857142,Gaslighting or self-doubt,disgust
3.0,phase_3,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),radost,1,14,0.07142857142857142,Gaslighting or self-doubt,joy
3.0,phase_3,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),strah,7,14,0.5,Gaslighting or self-doubt,fear
3.0,phase_3,phases 2-3,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),tuga,4,14,0.2857142857142857,Gaslighting or self-doubt,sadness
3.0,phase_3,phases 2-3,11,Shame/embarassment,bes,3,15,0.2,Shame or embarrassment,anger
3.0,phase_3,phases 2-3,11,Shame/embarassment,poverenje,1,15,0.06666666666666667,Shame or embarrassment,trust
3.0,phase_3,phases 2-3,11,Shame/embarassment,strah,7,15,0.4666666666666667,Shame or embarrassment,fear
3.0,phase_3,phases 2-3,11,Shame/embarassment,tuga,4,15,0.26666666666666666,Shame or embarrassment,sadness
3.0,phase_3,phases 2-3,12,Lack of support from others,bes,3,17,0.17647058823529413,Lack of support,anger
3.0,phase_3,phases 2-3,12,Lack of support from others,gađenje,1,17,0.058823529411764705,Lack of support,disgust
3.0,phase_3,phases 2-3,12,Lack of support from others,poverenje,2,17,0.11764705882352941,Lack of support,trust
3.0,phase_3,phases 2-3,12,Lack of support from others,strah,5,17,0.29411764705882354,Lack of support,fear
3.0,phase_3,phases 2-3,12,Lack of support from others,tuga,6,17,0.35294117647058826,Lack of support,sadness
3.0,phase_3,phases 2-3,14,"Perpetrator was respected, powerfull, influential",bes,2,14,0.14285714285714285,Perpetrator status or power,anger
3.0,phase_3,phases 2-3,14,"Perpetrator was respected, powerfull, influential",poverenje,1,14,0.07142857142857142,Perpetrator status or power,trust
3.0,phase_3,phases 2-3,14,"Perpetrator was respected, powerfull, influential",strah,5,14,0.35714285714285715,Perpetrator status or power,fear
3.0,phase_3,phases 2-3,14,"Perpetrator was respected, powerfull, influential",tuga,6,14,0.42857142857142855,Perpetrator status or power,sadness
3.0,phase_3,phases 2-3,15,Invisible violence / lack of physical evidence,bes,2,11,0.18181818181818182,Invisible violence or lack of evidence,anger
3.0,phase_3,phases 2-3,15,Invisible violence / lack of physical evidence,strah,6,11,0.5454545454545454,Invisible violence or lack of evidence,fear
3.0,phase_3,phases 2-3,15,Invisible violence / lack of physical evidence,tuga,3,11,0.2727272727272727,Invisible violence or lack of evidence,sadness
3.0,phase_3,phases 2-3,16,"""No one would believe""",gađenje,1,13,0.07692307692307693,No one would believe,disgust
3.0,phase_3,phases 2-3,16,"""No one would believe""",poverenje,2,13,0.15384615384615385,No one would believe,trust
3.0,phase_3,phases 2-3,16,"""No one would believe""",strah,5,13,0.38461538461538464,No one would believe,fear
3.0,phase_3,phases 2-3,16,"""No one would believe""",tuga,5,13,0.38461538461538464,No one would believe,sadness
3.0,phase_3,phases 2-3,18,Perpetrator was a family member,gađenje,1,5,0.2,Perpetrator was family,disgust
3.0,phase_3,phases 2-3,18,Perpetrator was a family member,strah,3,5,0.6,Perpetrator was family,fear
3.0,phase_3,phases 2-3,18,Perpetrator was a family member,tuga,1,5,0.2,Perpetrator was family,sadness
3.0,phase_3,phases 2-3,19,Protection of the family,bes,1,12,0.08333333333333333,Family protection,anger
3.0,phase_3,phases 2-3,19,Protection of the family,gađenje,1,12,0.08333333333333333,Family protection,disgust
3.0,phase_3,phases 2-3,19,Protection of the family,poverenje,1,12,0.08333333333333333,Family protection,trust
3.0,phase_3,phases 2-3,19,Protection of the family,strah,4,12,0.3333333333333333,Family protection,fear
3.0,phase_3,phases 2-3,19,Protection of the family,tuga,5,12,0.4166666666666667,Family protection,sadness
3.0,phase_3,phases 2-3,2,Distrust in institutions,strah,3,5,0.6,Distrust in institutions,fear
3.0,phase_3,phases 2-3,2,Distrust in institutions,tuga,2,5,0.4,Distrust in institutions,sadness
3.0,phase_3,phases 2-3,22,Dependent on the perpetrator,tuga,1,1,1.0,Dependence on perpetrator,sadness
3.0,phase_3,phases 2-3,23,I can deal with it,strah,4,5,0.8,I can deal with it,fear
3.0,phase_3,phases 2-3,23,I can deal with it,tuga,1,5,0.2,I can deal with it,sadness
3.0,phase_3,phases 2-3,24,Blaming the victim,bes,1,8,0.125,Blaming the victim,anger
3.0,phase_3,phases 2-3,24,Blaming the victim,strah,2,8,0.25,Blaming the victim,fear
3.0,phase_3,phases 2-3,24,Blaming the victim,tuga,5,8,0.625,Blaming the victim,sadness
3.0,phase_3,phases 2-3,25,OTHER,bes,1,4,0.25,OTHER,anger
3.0,phase_3,phases 2-3,25,OTHER,strah,1,4,0.25,OTHER,fear
3.0,phase_3,phases 2-3,25,OTHER,tuga,2,4,0.5,OTHER,sadness
3.0,phase_3,phases 2-3,3,Others minimized victims experience,bes,2,12,0.16666666666666666,Others minimized the experience,anger
3.0,phase_3,phases 2-3,3,Others minimized victims experience,gađenje,1,12,0.08333333333333333,Others minimized the experience,disgust
3.0,phase_3,phases 2-3,3,Others minimized victims experience,poverenje,1,12,0.08333333333333333,Others minimized the experience,trust
3.0,phase_3,phases 2-3,3,Others minimized victims experience,strah,2,12,0.16666666666666666,Others minimized the experience,fear
3.0,phase_3,phases 2-3,3,Others minimized victims experience,tuga,6,12,0.5,Others minimized the experience,sadness
3.0,phase_3,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",bes,2,8,0.25,Experience treated as normal,anger
3.0,phase_3,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",neutralno,1,8,0.125,Experience treated as normal,neutral
3.0,phase_3,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",strah,3,8,0.375,Experience treated as normal,fear
3.0,phase_3,phases 2-3,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,2,8,0.25,Experience treated as normal,sadness
3.0,phase_3,phases 2-3,5,Lack of knowledge/awarenes that it is violence,bes,8,55,0.14545454545454545,Lack of recognition as violence,anger
3.0,phase_3,phases 2-3,5,Lack of knowledge/awarenes that it is violence,gađenje,2,55,0.03636363636363636,Lack of recognition as violence,disgust
3.0,phase_3,phases 2-3,5,Lack of knowledge/awarenes that it is violence,radost,1,55,0.01818181818181818,Lack of recognition as violence,joy
3.0,phase_3,phases 2-3,5,Lack of knowledge/awarenes that it is violence,strah,25,55,0.45454545454545453,Lack of recognition as violence,fear
3.0,phase_3,phases 2-3,5,Lack of knowledge/awarenes that it is violence,tuga,19,55,0.34545454545454546,Lack of recognition as violence,sadness
3.0,phase_3,phases 2-3,6,Fear,bes,6,41,0.14634146341463414,Fear,anger
3.0,phase_3,phases 2-3,6,Fear,gađenje,3,41,0.07317073170731707,Fear,disgust
3.0,phase_3,phases 2-3,6,Fear,poverenje,1,41,0.024390243902439025,Fear,trust
3.0,phase_3,phases 2-3,6,Fear,strah,19,41,0.4634146341463415,Fear,fear
3.0,phase_3,phases 2-3,6,Fear,tuga,12,41,0.2926829268292683,Fear,sadness
3.0,phase_3,phases 2-3,7,Self-blame,bes,5,23,0.21739130434782608,Self-blame,anger
3.0,phase_3,phases 2-3,7,Self-blame,gađenje,3,23,0.13043478260869565,Self-blame,disgust
3.0,phase_3,phases 2-3,7,Self-blame,radost,1,23,0.043478260869565216,Self-blame,joy
3.0,phase_3,phases 2-3,7,Self-blame,strah,6,23,0.2608695652173913,Self-blame,fear
3.0,phase_3,phases 2-3,7,Self-blame,tuga,8,23,0.34782608695652173,Self-blame,sadness
3.0,phase_3,phases 2-3,8,"Kept from reporting by others (""advised me not to report"")",strah,2,5,0.4,Discouraged by others,fear
3.0,phase_3,phases 2-3,8,"Kept from reporting by others (""advised me not to report"")",tuga,3,5,0.6,Discouraged by others,sadness
3.0,phase_3,phases 2-3,9,Managed to escape/defend,bes,1,8,0.125,Escaped or defended oneself,anger
3.0,phase_3,phases 2-3,9,Managed to escape/defend,strah,5,8,0.625,Escaped or defended oneself,fear
3.0,phase_3,phases 2-3,9,Managed to escape/defend,tuga,2,8,0.25,Escaped or defended oneself,sadness
4.0,phase_4,phases 4-5,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),bes,2,4,0.5,Gaslighting or self-doubt,anger
4.0,phase_4,phases 4-5,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),strah,1,4,0.25,Gaslighting or self-doubt,fear
4.0,phase_4,phases 4-5,10,Perpetrator persuaded me that it was noting / it was my fault (gaslightning),tuga,1,4,0.25,Gaslighting or self-doubt,sadness
4.0,phase_4,phases 4-5,11,Shame/embarassment,bes,1,2,0.5,Shame or embarrassment,anger
4.0,phase_4,phases 4-5,11,Shame/embarassment,tuga,1,2,0.5,Shame or embarrassment,sadness
4.0,phase_4,phases 4-5,12,Lack of support from others,bes,1,5,0.2,Lack of support,anger
4.0,phase_4,phases 4-5,12,Lack of support from others,gađenje,1,5,0.2,Lack of support,disgust
4.0,phase_4,phases 4-5,12,Lack of support from others,tuga,3,5,0.6,Lack of support,sadness
4.0,phase_4,phases 4-5,14,"Perpetrator was respected, powerfull, influential",bes,2,3,0.6666666666666666,Perpetrator status or power,anger
4.0,phase_4,phases 4-5,14,"Perpetrator was respected, powerfull, influential",strah,1,3,0.3333333333333333,Perpetrator status or power,fear
4.0,phase_4,phases 4-5,15,Invisible violence / lack of physical evidence,strah,1,1,1.0,Invisible violence or lack of evidence,fear
4.0,phase_4,phases 4-5,16,"""No one would believe""",bes,1,2,0.5,No one would believe,anger
4.0,phase_4,phases 4-5,16,"""No one would believe""",radost,1,2,0.5,No one would believe,joy
4.0,phase_4,phases 4-5,18,Perpetrator was a family member,tuga,2,2,1.0,Perpetrator was family,sadness
4.0,phase_4,phases 4-5,19,Protection of the family,tuga,1,1,1.0,Family protection,sadness
4.0,phase_4,phases 4-5,2,Distrust in institutions,bes,1,4,0.25,Distrust in institutions,anger
4.0,phase_4,phases 4-5,2,Distrust in institutions,strah,1,4,0.25,Distrust in institutions,fear
4.0,phase_4,phases 4-5,2,Distrust in institutions,tuga,2,4,0.5,Distrust in institutions,sadness
4.0,phase_4,phases 4-5,20,"Belief that perpetartor will change (""it won't happen again"")",bes,1,1,1.0,Belief perpetrator would change,anger
4.0,phase_4,phases 4-5,22,Dependent on the perpetrator,bes,1,1,1.0,Dependence on perpetrator,anger
4.0,phase_4,phases 4-5,23,I can deal with it,tuga,1,1,1.0,I can deal with it,sadness
4.0,phase_4,phases 4-5,24,Blaming the victim,strah,1,1,1.0,Blaming the victim,fear
4.0,phase_4,phases 4-5,3,Others minimized victims experience,bes,1,5,0.2,Others minimized the experience,anger
4.0,phase_4,phases 4-5,3,Others minimized victims experience,poverenje,1,5,0.2,Others minimized the experience,trust
4.0,phase_4,phases 4-5,3,Others minimized victims experience,strah,1,5,0.2,Others minimized the experience,fear
4.0,phase_4,phases 4-5,3,Others minimized victims experience,tuga,2,5,0.4,Others minimized the experience,sadness
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",bes,2,4,0.5,Experience treated as normal,anger
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",radost,1,4,0.25,Experience treated as normal,joy
4.0,phase_4,phases 4-5,4,"""I tought that was normal"" (dismisal/minimizing)",tuga,1,4,0.25,Experience treated as normal,sadness
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,bes,4,17,0.23529411764705882,Lack of recognition as violence,anger
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,gađenje,2,17,0.11764705882352941,Lack of recognition as violence,disgust
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,poverenje,1,17,0.058823529411764705,Lack of recognition as violence,trust
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,strah,6,17,0.35294117647058826,Lack of recognition as violence,fear
4.0,phase_4,phases 4-5,5,Lack of knowledge/awarenes that it is violence,tuga,4,17,0.23529411764705882,Lack of recognition as violence,sadness
4.0,phase_4,phases 4-5,6,Fear,bes,2,16,0.125,Fear,anger
4.0,phase_4,phases 4-5,6,Fear,gađenje,1,16,0.0625,Fear,disgust
4.0,phase_4,phases 4-5,6,Fear,radost,1,16,0.0625,Fear,joy
4.0,phase_4,phases 4-5,6,Fear,strah,6,16,0.375,Fear,fear
